Date,Year,Month,State,Sales Method,Product,Gender,Type,SubType,Price per Unit,Units Sold,Revenue
2021-02-13,2021,February,Georgia,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,30,8,240
2021-02-13,2021,February,Montana,Online,Women's Apparel,Women,Apparel,Apparel,56,11,616
2021-02-13,2021,February,Montana,Outlet,Women's Apparel,Women,Apparel,Apparel,60,40,2400
2021-02-13,2021,February,New Mexico,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,77,51,3927
2021-02-13,2021,February,New Mexico,Online,Men's Street Footwear,Men,Footwear,Street Footwear,59,65,3835
2021-02-13,2021,February,New Mexico,Online,Women's Street Footwear,Women,Footwear,Street Footwear,77,50,3850
2021-02-13,2021,February,New Mexico,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,27,12,324
2021-02-13,2021,February,New Mexico,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,23,15,345
2021-02-13,2021,February,New Mexico,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,28,12,336
2021-02-14,2021,February,California,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,51,19,969
2021-02-14,2021,February,California,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,95,105,9975
2021-02-14,2021,February,Kansas,Online,Men's Apparel,Men,Apparel,Apparel,67,30,2010
2021-02-14,2021,February,Kansas,Online,Women's Apparel,Women,Apparel,Apparel,38,43,1634
2021-02-14,2021,February,Kansas,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,40,19,760
2021-02-14,2021,February,Montana,Online,Men's Street Footwear,Men,Footwear,Street Footwear,41,18,738
2021-02-14,2021,February,Montana,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,45,60,2700
2021-02-14,2021,February,Oklahoma,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,48,32,1536
2021-02-14,2021,February,Oklahoma,Online,Men's Street Footwear,Men,Footwear,Street Footwear,48,76,3648
2021-02-14,2021,February,Oklahoma,Online,Women's Street Footwear,Women,Footwear,Street Footwear,29,38,1102
2021-02-14,2021,February,Oklahoma,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,17,8,136
2021-02-14,2021,February,Oklahoma,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,18,20,360
2021-02-14,2021,February,Oklahoma,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,11,9,99
2021-02-15,2021,February,California,Online,Men's Apparel,Men,Apparel,Apparel,59,18,1062
2021-02-15,2021,February,California,Outlet,Men's Apparel,Men,Apparel,Apparel,108,95,10260
2021-02-15,2021,February,Delaware,In-store,Men's Apparel,Men,Apparel,Apparel,50,23,1150
2021-02-15,2021,February,Delaware,In-store,Women's Apparel,Women,Apparel,Apparel,40,33,1320
2021-02-15,2021,February,Delaware,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,35,15,525
2021-02-15,2021,February,Delaware,Online,Men's Apparel,Men,Apparel,Apparel,45,7,315
2021-02-15,2021,February,Delaware,Online,Women's Apparel,Women,Apparel,Apparel,39,10,390
2021-02-15,2021,February,Delaware,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,33,5,165
2021-02-15,2021,February,Maryland,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,40,23,920
2021-02-15,2021,February,Maryland,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,40,58,2320
2021-02-15,2021,February,Maryland,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,30,28,840
2021-02-15,2021,February,Maryland,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,37,6,222
2021-02-15,2021,February,Maryland,Online,Men's Street Footwear,Men,Footwear,Street Footwear,39,14,546
2021-02-15,2021,February,Maryland,Online,Women's Street Footwear,Women,Footwear,Street Footwear,27,7,189
2021-02-15,2021,February,Massachusetts,In-store,Men's Apparel,Men,Apparel,Apparel,50,15,750
2021-02-15,2021,February,Massachusetts,In-store,Women's Apparel,Women,Apparel,Apparel,40,25,1000
2021-02-15,2021,February,Massachusetts,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,35,25,875
2021-02-15,2021,February,Massachusetts,Online,Men's Apparel,Men,Apparel,Apparel,48,4,192
2021-02-15,2021,February,Massachusetts,Online,Women's Apparel,Women,Apparel,Apparel,38,8,304
2021-02-15,2021,February,Massachusetts,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,32,7,224
2021-02-15,2021,February,Massachusetts,Outlet,Men's Apparel,Men,Apparel,Apparel,36,5,180
2021-02-15,2021,February,Massachusetts,Outlet,Women's Apparel,Women,Apparel,Apparel,30,8,240
2021-02-15,2021,February,Massachusetts,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,27,8,216
2021-02-15,2021,February,Montana,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,48,16,768
2021-02-15,2021,February,Montana,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,60,3000
2021-02-15,2021,February,Rhode Island,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,40,15,600
2021-02-15,2021,February,Rhode Island,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,40,50,2000
2021-02-15,2021,February,Rhode Island,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,30,20,600
2021-02-15,2021,February,Rhode Island,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,38,4,152
2021-02-15,2021,February,Rhode Island,Online,Men's Street Footwear,Men,Footwear,Street Footwear,36,14,504
2021-02-15,2021,February,Rhode Island,Online,Women's Street Footwear,Women,Footwear,Street Footwear,29,6,174
2021-02-15,2021,February,Rhode Island,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,31,5,155
2021-02-15,2021,February,Rhode Island,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,26,16,416
2021-02-15,2021,February,Rhode Island,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,24,7,168
2021-02-16,2021,February,California,Online,Women's Apparel,Women,Apparel,Apparel,67,21,1407
2021-02-16,2021,February,California,Outlet,Women's Apparel,Women,Apparel,Apparel,120,106,12720
2021-02-16,2021,February,Montana,Online,Women's Street Footwear,Women,Footwear,Street Footwear,42,12,504
2021-02-16,2021,February,Montana,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,45,45,2025
2021-02-17,2021,February,California,Online,Men's Street Footwear,Men,Footwear,Street Footwear,32,20,640
2021-02-17,2021,February,California,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,61,92,5612
2021-02-17,2021,February,Florida,Online,Men's Apparel,Men,Apparel,Apparel,52,6,312
2021-02-17,2021,February,Florida,Online,Women's Apparel,Women,Apparel,Apparel,47,11,517
2021-02-17,2021,February,Florida,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,7,315
2021-02-17,2021,February,Florida,Outlet,Men's Apparel,Men,Apparel,Apparel,99,26,2574
2021-02-17,2021,February,Florida,Outlet,Women's Apparel,Women,Apparel,Apparel,83,52,4316
2021-02-17,2021,February,Florida,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,86,37,3182
2021-02-17,2021,February,Indiana,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,40,20,800
2021-02-17,2021,February,Indiana,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,35,55,1925
2021-02-17,2021,February,Indiana,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,30,30,900
2021-02-17,2021,February,Indiana,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,38,5,190
2021-02-17,2021,February,Indiana,Online,Men's Street Footwear,Men,Footwear,Street Footwear,33,15,495
2021-02-17,2021,February,Indiana,Online,Women's Street Footwear,Women,Footwear,Street Footwear,27,8,216
2021-02-17,2021,February,Louisiana,In-store,Men's Apparel,Men,Apparel,Apparel,50,18,900
2021-02-17,2021,February,Louisiana,In-store,Women's Apparel,Women,Apparel,Apparel,45,38,1710
2021-02-17,2021,February,Louisiana,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,25,1125
2021-02-17,2021,February,Louisiana,Online,Men's Apparel,Men,Apparel,Apparel,48,5,240
2021-02-17,2021,February,Louisiana,Online,Women's Apparel,Women,Apparel,Apparel,44,11,484
2021-02-17,2021,February,Louisiana,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,44,7,308
2021-02-17,2021,February,Louisiana,Outlet,Men's Apparel,Men,Apparel,Apparel,33,5,165
2021-02-17,2021,February,Louisiana,Outlet,Women's Apparel,Women,Apparel,Apparel,32,13,416
2021-02-17,2021,February,Louisiana,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,33,8,264
2021-02-17,2021,February,Michigan,In-store,Men's Apparel,Men,Apparel,Apparel,45,45,2025
2021-02-17,2021,February,Michigan,In-store,Women's Apparel,Women,Apparel,Apparel,35,55,1925
2021-02-17,2021,February,Michigan,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,30,38,1140
2021-02-17,2021,February,Michigan,Online,Men's Apparel,Men,Apparel,Apparel,41,13,533
2021-02-17,2021,February,Michigan,Online,Women's Apparel,Women,Apparel,Apparel,33,14,462
2021-02-17,2021,February,Michigan,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,28,11,308
2021-02-17,2021,February,Montana,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,41,12,492
2021-02-17,2021,February,Montana,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,40,1800
2021-02-17,2021,February,Oregon,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,45,40,1800
2021-02-17,2021,February,Oregon,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,35,50,1750
2021-02-17,2021,February,Oregon,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,45,40,1800
2021-02-17,2021,February,Oregon,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,41,12,492
2021-02-17,2021,February,Oregon,Online,Men's Street Footwear,Men,Footwear,Street Footwear,33,14,462
2021-02-17,2021,February,Oregon,Online,Women's Street Footwear,Women,Footwear,Street Footwear,41,12,492
2021-02-17,2021,February,Oregon,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,31,12,372
2021-02-17,2021,February,Oregon,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,24,18,432
2021-02-17,2021,February,Oregon,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,34,13,442
2021-02-17,2021,February,Virginia,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,35,45,1575
2021-02-17,2021,February,Virginia,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,35,80,2800
2021-02-17,2021,February,Virginia,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,25,50,1250
2021-02-17,2021,February,Virginia,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,33,12,396
2021-02-17,2021,February,Virginia,Online,Men's Street Footwear,Men,Footwear,Street Footwear,34,20,680
2021-02-17,2021,February,Virginia,Online,Women's Street Footwear,Women,Footwear,Street Footwear,23,15,345
2021-02-17,2021,February,Virginia,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,27,15,405
2021-02-17,2021,February,Virginia,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,26,26,676
2021-02-17,2021,February,Virginia,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,17,17,289
2021-02-17,2021,February,West Virginia,In-store,Men's Apparel,Men,Apparel,Apparel,50,25,1250
2021-02-17,2021,February,West Virginia,In-store,Women's Apparel,Women,Apparel,Apparel,25,35,875
2021-02-17,2021,February,West Virginia,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,35,18,630
2021-02-17,2021,February,West Virginia,Online,Men's Apparel,Men,Apparel,Apparel,48,7,336
2021-02-17,2021,February,West Virginia,Online,Women's Apparel,Women,Apparel,Apparel,24,11,264
2021-02-17,2021,February,West Virginia,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,34,5,170
2021-02-18,2021,February,California,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,41,20,820
2021-02-18,2021,February,California,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,80,92,7360
2021-02-18,2021,February,Kentucky,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,57,54,3078
2021-02-18,2021,February,Kentucky,Online,Men's Street Footwear,Men,Footwear,Street Footwear,58,101,5858
2021-02-18,2021,February,Kentucky,Online,Women's Street Footwear,Women,Footwear,Street Footwear,38,60,2280
2021-02-18,2021,February,Michigan,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,30,33,990
2021-02-18,2021,February,Michigan,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,30,68,2040
2021-02-18,2021,February,Michigan,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,20,38,760
2021-02-18,2021,February,Michigan,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,28,9,252
2021-02-18,2021,February,Michigan,Online,Men's Street Footwear,Men,Footwear,Street Footwear,29,18,522
2021-02-18,2021,February,Michigan,Online,Women's Street Footwear,Women,Footwear,Street Footwear,19,11,209
2021-02-18,2021,February,Mississippi,Online,Men's Apparel,Men,Apparel,Apparel,79,51,4029
2021-02-18,2021,February,Mississippi,Online,Women's Apparel,Women,Apparel,Apparel,49,63,3087
2021-02-18,2021,February,Mississippi,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,50,42,2100
2021-02-18,2021,February,Mississippi,Outlet,Men's Apparel,Men,Apparel,Apparel,26,14,364
2021-02-18,2021,February,Mississippi,Outlet,Women's Apparel,Women,Apparel,Apparel,20,16,320
2021-02-18,2021,February,Mississippi,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,19,10,190
2021-02-18,2021,February,Missouri,In-store,Men's Apparel,Men,Apparel,Apparel,40,33,1320
2021-02-18,2021,February,Missouri,In-store,Women's Apparel,Women,Apparel,Apparel,30,40,1200
2021-02-18,2021,February,Missouri,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,25,25,625
2021-02-18,2021,February,Missouri,Online,Men's Apparel,Men,Apparel,Apparel,38,9,342
2021-02-18,2021,February,Missouri,Online,Women's Apparel,Women,Apparel,Apparel,28,12,336
2021-02-18,2021,February,Missouri,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,24,7,168
2021-02-18,2021,February,Montana,Online,Men's Apparel,Men,Apparel,Apparel,50,10,500
2021-02-18,2021,February,Montana,Outlet,Men's Apparel,Men,Apparel,Apparel,55,40,2200
2021-02-19,2021,February,Montana,Online,Women's Apparel,Women,Apparel,Apparel,59,12,708
2021-02-19,2021,February,Montana,Outlet,Women's Apparel,Women,Apparel,Apparel,60,45,2700
2021-02-19,2021,February,New Hampshire,In-store,Men's Apparel,Men,Apparel,Apparel,60,28,1680
2021-02-19,2021,February,New Hampshire,In-store,Women's Apparel,Women,Apparel,Apparel,50,38,1900
2021-02-19,2021,February,New Hampshire,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,20,900
2021-02-19,2021,February,New Hampshire,Online,Men's Apparel,Men,Apparel,Apparel,56,8,448
2021-02-19,2021,February,New Hampshire,Online,Women's Apparel,Women,Apparel,Apparel,46,10,460
2021-02-19,2021,February,New Hampshire,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,42,6,252
2021-02-19,2021,February,New Hampshire,Outlet,Men's Apparel,Men,Apparel,Apparel,41,10,410
2021-02-19,2021,February,New Hampshire,Outlet,Women's Apparel,Women,Apparel,Apparel,36,12,432
2021-02-19,2021,February,New Hampshire,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,31,7,217
2021-02-19,2021,February,Vermont,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,25,1250
2021-02-19,2021,February,Vermont,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,50,60,3000
2021-02-19,2021,February,Vermont,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,40,30,1200
2021-02-19,2021,February,Vermont,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,45,8,360
2021-02-19,2021,February,Vermont,Online,Men's Street Footwear,Men,Footwear,Street Footwear,49,18,882
2021-02-19,2021,February,Vermont,Online,Women's Street Footwear,Women,Footwear,Street Footwear,39,9,351
2021-02-19,2021,February,Vermont,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,37,9,333
2021-02-19,2021,February,Vermont,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,34,19,646
2021-02-19,2021,February,Vermont,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,31,10,310
2021-02-20,2021,February,Montana,Online,Men's Street Footwear,Men,Footwear,Street Footwear,44,16,704
2021-02-20,2021,February,Montana,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,45,55,2475
2021-02-21,2021,February,Arkansas,Online,Men's Apparel,Men,Apparel,Apparel,69,43,2967
2021-02-21,2021,February,Arkansas,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,48,36,1728
2021-02-21,2021,February,Arkansas,Online,Men's Street Footwear,Men,Footwear,Street Footwear,49,80,3920
2021-02-21,2021,February,Arkansas,Online,Women's Apparel,Women,Apparel,Apparel,39,55,2145
2021-02-21,2021,February,Arkansas,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,38,32,1216
2021-02-21,2021,February,Arkansas,Online,Women's Street Footwear,Women,Footwear,Street Footwear,30,42,1260
2021-02-21,2021,February,Arkansas,Outlet,Men's Apparel,Men,Apparel,Apparel,23,11,253
2021-02-21,2021,February,Arkansas,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,17,8,136
2021-02-21,2021,February,Arkansas,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,18,21,378
2021-02-21,2021,February,Arkansas,Outlet,Women's Apparel,Women,Apparel,Apparel,16,15,240
2021-02-21,2021,February,Arkansas,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,15,8,120
2021-02-21,2021,February,Arkansas,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,12,10,120
2021-02-21,2021,February,Mississippi,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,49,46,2254
2021-02-21,2021,February,Mississippi,Online,Men's Street Footwear,Men,Footwear,Street Footwear,49,89,4361
2021-02-21,2021,February,Mississippi,Online,Women's Street Footwear,Women,Footwear,Street Footwear,29,52,1508
2021-02-21,2021,February,Mississippi,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,17,11,187
