Date,State,Sales Method,Product,Price per Unit,Units Sold
2021-02-03,Iowa,Online,Women's Street Footwear,20,6
2021-02-03,Montana,Online,Men's Athletic Footwear,41,16
2021-02-03,Montana,Outlet,Men's Athletic Footwear,45,60
2021-02-03,Wisconsin,In-store,Men's Apparel,40,15
2021-02-03,Wisconsin,In-store,Women's Apparel,15,25
2021-02-03,Wisconsin,In-store,Women's Athletic Footwear,25,8
2021-02-03,Wisconsin,Online,Men's Apparel,38,4
2021-02-03,Wisconsin,Online,Women's Apparel,14,7
2021-02-03,Wisconsin,Online,Women's Athletic Footwear,23,2
2021-02-04,California,Online,Women's Apparel,63,20
2021-02-04,California,Outlet,Women's Apparel,116,92
2021-02-04,Idaho,Online,Men's Apparel,79,32
2021-02-04,Idaho,Online,Women's Apparel,69,58
2021-02-04,Idaho,Online,Women's Athletic Footwear,67,49
2021-02-04,Idaho,Outlet,Men's Apparel,31,9
2021-02-04,Idaho,Outlet,Women's Apparel,26,14
2021-02-04,Idaho,Outlet,Women's Athletic Footwear,27,12
2021-02-04,Louisiana,Online,Men's Athletic Footwear,67,77
2021-02-04,Louisiana,Online,Men's Street Footwear,48,79
2021-02-04,Louisiana,Online,Women's Street Footwear,69,56
2021-02-04,Louisiana,Outlet,Men's Athletic Footwear,28,18
2021-02-04,Louisiana,Outlet,Men's Street Footwear,18,20
2021-02-04,Louisiana,Outlet,Women's Street Footwear,28,13
2021-02-04,Montana,Online,Women's Street Footwear,44,14
2021-02-04,Montana,Outlet,Women's Street Footwear,45,55
2021-02-04,North Carolina,Online,Men's Apparel,89,78
2021-02-04,North Carolina,Online,Women's Apparel,59,90
2021-02-04,North Carolina,Online,Women's Athletic Footwear,59,67
2021-02-04,South Carolina,Online,Men's Athletic Footwear,69,82
2021-02-04,South Carolina,Online,Men's Street Footwear,69,124
2021-02-04,South Carolina,Online,Women's Street Footwear,48,85
2021-02-05,California,Online,Men's Street Footwear,52,26
2021-02-05,California,Outlet,Men's Street Footwear,94,114
2021-02-05,Connecticut,In-store,Men's Apparel,50,20
2021-02-05,Connecticut,In-store,Women's Apparel,40,30
2021-02-05,Connecticut,In-store,Women's Athletic Footwear,35,13
2021-02-05,Connecticut,Online,Men's Apparel,49,6
2021-02-05,Connecticut,Online,Women's Apparel,39,8
2021-02-05,Connecticut,Online,Women's Athletic Footwear,32,3
2021-02-05,Connecticut,Outlet,Men's Apparel,39,7
2021-02-05,Connecticut,Outlet,Women's Apparel,32,10
2021-02-05,Connecticut,Outlet,Women's Athletic Footwear,24,4
2021-02-05,Montana,Online,Women's Athletic Footwear,36,11
2021-02-05,Montana,Outlet,Women's Athletic Footwear,40,45
2021-02-05,New Jersey,In-store,Men's Athletic Footwear,40,20
2021-02-05,New Jersey,In-store,Men's Street Footwear,40,55
2021-02-05,New Jersey,In-store,Women's Street Footwear,30,25
2021-02-05,New Jersey,Online,Men's Athletic Footwear,37,5
2021-02-05,New Jersey,Online,Men's Street Footwear,39,15
2021-02-05,New Jersey,Online,Women's Street Footwear,29,7
2021-02-06,California,Online,Men's Athletic Footwear,58,24
2021-02-06,California,Outlet,Men's Athletic Footwear,106,119
2021-02-06,Iowa,In-store,Men's Apparel,40,15
2021-02-06,Iowa,In-store,Women's Apparel,15,25
2021-02-06,Iowa,In-store,Women's Athletic Footwear,25,8
2021-02-06,Iowa,Online,Men's Apparel,38,4
2021-02-06,Iowa,Online,Women's Apparel,14,7
2021-02-06,Iowa,Online,Women's Athletic Footwear,25,2
2021-02-06,Montana,Online,Men's Apparel,42,12
2021-02-06,Montana,Outlet,Men's Apparel,45,48
2021-02-06,North Dakota,In-store,Men's Athletic Footwear,30,15
2021-02-06,North Dakota,In-store,Men's Street Footwear,30,50
2021-02-06,North Dakota,In-store,Women's Street Footwear,20,20
2021-02-06,North Dakota,Online,Men's Athletic Footwear,28,5
2021-02-06,North Dakota,Online,Men's Street Footwear,28,15
2021-02-06,North Dakota,Online,Women's Street Footwear,19,6
2021-02-07,California,Online,Women's Street Footwear,50,21
2021-02-07,California,Outlet,Women's Street Footwear,95,98
2021-02-07,Georgia,Online,Men's Athletic Footwear,79,95
2021-02-07,Georgia,Online,Men's Street Footwear,78,139
2021-02-07,Georgia,Online,Women's Street Footwear,59,100
2021-02-07,Georgia,Outlet,Men's Athletic Footwear,27,25
2021-02-07,Georgia,Outlet,Men's Street Footwear,31,38
2021-02-07,Georgia,Outlet,Women's Street Footwear,21,25
2021-02-07,Montana,Online,Women's Apparel,58,14
2021-02-07,Montana,Outlet,Women's Apparel,60,48
2021-02-07,South Carolina,Online,Men's Apparel,99,89
2021-02-07,South Carolina,Online,Women's Apparel,69,102
2021-02-07,South Carolina,Online,Women's Athletic Footwear,68,80
2021-02-08,California,Online,Women's Athletic Footwear,53,21
2021-02-08,California,Outlet,Women's Athletic Footwear,92,91
2021-02-08,Connecticut,In-store,Men's Athletic Footwear,35,13
2021-02-08,Connecticut,In-store,Men's Street Footwear,35,48
2021-02-08,Connecticut,In-store,Women's Street Footwear,25,18
2021-02-08,Connecticut,Online,Men's Athletic Footwear,34,4
2021-02-08,Connecticut,Online,Men's Street Footwear,34,12
2021-02-08,Connecticut,Online,Women's Street Footwear,24,5
2021-02-08,Connecticut,Outlet,Men's Athletic Footwear,24,4
2021-02-08,Connecticut,Outlet,Men's Street Footwear,24,16
2021-02-08,Connecticut,Outlet,Women's Street Footwear,18,5
2021-02-08,Delaware,In-store,Men's Athletic Footwear,35,18
2021-02-08,Delaware,In-store,Men's Street Footwear,35,53
2021-02-08,Delaware,In-store,Women's Street Footwear,25,23
2021-02-08,Delaware,Online,Men's Athletic Footwear,32,5
2021-02-08,Delaware,Online,Men's Street Footwear,34,15
2021-02-08,Delaware,Online,Women's Street Footwear,24,6
2021-02-08,Montana,Online,Men's Street Footwear,42,20
2021-02-08,Montana,Outlet,Men's Street Footwear,45,68
2021-02-08,New Jersey,In-store,Men's Apparel,45,18
2021-02-08,New Jersey,In-store,Women's Apparel,35,28
2021-02-08,New Jersey,In-store,Women's Athletic Footwear,30,10
2021-02-08,New Jersey,Online,Men's Apparel,41,5
2021-02-08,New Jersey,Online,Women's Apparel,32,7
2021-02-08,New Jersey,Online,Women's Athletic Footwear,29,3
2021-02-08,Rhode Island,In-store,Men's Apparel,45,13
2021-02-08,Rhode Island,In-store,Women's Apparel,35,23
2021-02-08,Rhode Island,In-store,Women's Athletic Footwear,30,5
2021-02-08,Rhode Island,Online,Men's Apparel,41,4
2021-02-08,Rhode Island,Online,Women's Apparel,33,7
2021-02-08,Rhode Island,Online,Women's Athletic Footwear,29,1
2021-02-08,Rhode Island,Outlet,Men's Apparel,34,4
2021-02-08,Rhode Island,Outlet,Women's Apparel,27,8
2021-02-08,Rhode Island,Outlet,Women's Athletic Footwear,20,2
2021-02-09,California,Online,Men's Apparel,63,16
2021-02-09,California,Outlet,Men's Apparel,116,88
2021-02-09,Montana,Online,Men's Athletic Footwear,54,19
2021-02-09,Montana,Outlet,Men's Athletic Footwear,55,63
2021-02-09,North Dakota,Online,Men's Apparel,87,23
2021-02-09,North Dakota,Online,Women's Apparel,48,35
2021-02-09,North Dakota,Online,Women's Athletic Footwear,59,13
2021-02-09,South Dakota,Online,Men's Athletic Footwear,69,23
2021-02-09,South Dakota,Online,Men's Street Footwear,69,68
2021-02-09,South Dakota,Online,Women's Street Footwear,49,30
2021-02-10,California,Online,Women's Apparel,67,20
2021-02-10,California,Outlet,Women's Apparel,126,104
2021-02-10,Florida,In-store,Men's Athletic Footwear,45,55
2021-02-10,Florida,In-store,Men's Street Footwear,45,90
2021-02-10,Florida,In-store,Women's Street Footwear,35,60
2021-02-10,Florida,Online,Men's Athletic Footwear,42,14
2021-02-10,Florida,Online,Men's Street Footwear,44,23
2021-02-10,Florida,Online,Women's Street Footwear,33,17
2021-02-10,Florida,Outlet,Men's Athletic Footwear,31,17
2021-02-10,Florida,Outlet,Men's Street Footwear,36,29
2021-02-10,Florida,Outlet,Women's Street Footwear,23,20
2021-02-10,Indiana,In-store,Men's Apparel,45,20
2021-02-10,Indiana,In-store,Women's Apparel,20,30
2021-02-10,Indiana,In-store,Women's Athletic Footwear,30,13
2021-02-10,Indiana,Online,Men's Apparel,41,6
2021-02-10,Indiana,Online,Women's Apparel,19,8
2021-02-10,Indiana,Online,Women's Athletic Footwear,29,4
2021-02-10,Montana,Online,Women's Street Footwear,49,13
2021-02-10,Montana,Outlet,Women's Street Footwear,50,50
2021-02-10,New York,In-store,Men's Apparel,55,55
2021-02-10,New York,In-store,Women's Apparel,45,65
2021-02-10,New York,In-store,Women's Athletic Footwear,40,48
2021-02-10,New York,Online,Men's Apparel,50,15
2021-02-10,New York,Online,Women's Apparel,42,18
2021-02-10,New York,Online,Women's Athletic Footwear,37,13
2021-02-10,Wisconsin,In-store,Men's Athletic Footwear,35,20
2021-02-10,Wisconsin,In-store,Men's Street Footwear,35,55
2021-02-10,Wisconsin,In-store,Women's Street Footwear,25,25
2021-02-10,Wisconsin,Online,Men's Athletic Footwear,34,5
2021-02-10,Wisconsin,Online,Men's Street Footwear,34,16
2021-02-10,Wisconsin,Online,Women's Street Footwear,24,7
2021-02-11,California,Online,Men's Street Footwear,51,29
2021-02-11,California,Outlet,Men's Street Footwear,95,130
2021-02-11,Missouri,In-store,Men's Athletic Footwear,25,38
2021-02-11,Missouri,In-store,Men's Street Footwear,25,73
2021-02-11,Missouri,In-store,Women's Street Footwear,15,43
2021-02-11,Missouri,Online,Men's Athletic Footwear,24,10
2021-02-11,Missouri,Online,Men's Street Footwear,25,22
2021-02-11,Missouri,Online,Women's Street Footwear,14,12
2021-02-11,Montana,Online,Women's Athletic Footwear,41,11
2021-02-11,Montana,Outlet,Women's Athletic Footwear,45,43
2021-02-11,North Carolina,Online,Men's Athletic Footwear,68,62
2021-02-11,North Carolina,Online,Men's Street Footwear,67,106
2021-02-11,North Carolina,Online,Women's Street Footwear,48,69
2021-02-11,Ohio,Online,Men's Apparel,86,57
2021-02-11,Ohio,Online,Women's Apparel,59,69
2021-02-11,Ohio,Online,Women's Athletic Footwear,59,48
2021-02-11,Utah,In-store,Men's Apparel,35,38
2021-02-11,Utah,In-store,Women's Apparel,25,45
2021-02-11,Utah,In-store,Women's Athletic Footwear,20,30
2021-02-11,Utah,Online,Men's Apparel,32,10
2021-02-11,Utah,Online,Women's Apparel,24,13
2021-02-11,Utah,Online,Women's Athletic Footwear,19,9
2021-02-11,Utah,Outlet,Men's Apparel,28,12
2021-02-11,Utah,Outlet,Women's Apparel,18,15
2021-02-11,Utah,Outlet,Women's Athletic Footwear,16,9
2021-02-12,California,Online,Men's Athletic Footwear,58,27
2021-02-12,California,Outlet,Men's Athletic Footwear,106,131
2021-02-12,Kansas,Online,Men's Athletic Footwear,79,23
2021-02-12,Kansas,Online,Men's Street Footwear,77,69
2021-02-12,Kansas,Online,Women's Street Footwear,59,29
2021-02-12,Massachusetts,In-store,Men's Athletic Footwear,45,23
2021-02-12,Massachusetts,In-store,Men's Street Footwear,45,58
2021-02-12,Massachusetts,In-store,Women's Street Footwear,35,28
2021-02-12,Massachusetts,Online,Men's Athletic Footwear,44,6
2021-02-12,Massachusetts,Online,Men's Street Footwear,41,17
2021-02-12,Massachusetts,Online,Women's Street Footwear,33,7
2021-02-12,Massachusetts,Outlet,Men's Athletic Footwear,33,7
2021-02-12,Massachusetts,Outlet,Men's Street Footwear,33,18
2021-02-12,Massachusetts,Outlet,Women's Street Footwear,25,9
2021-02-12,Montana,Online,Men's Apparel,52,11
2021-02-12,Montana,Outlet,Men's Apparel,55,43
2021-02-12,New York,In-store,Men's Athletic Footwear,40,50
2021-02-12,New York,In-store,Men's Street Footwear,40,85
2021-02-12,New York,In-store,Women's Street Footwear,30,55
2021-02-12,New York,Online,Men's Athletic Footwear,37,15
2021-02-12,New York,Online,Men's Street Footwear,37,24
2021-02-12,New York,Online,Women's Street Footwear,29,14
2021-02-12,South Dakota,Online,Men's Apparel,98,23
2021-02-12,South Dakota,Online,Women's Apparel,67,36
2021-02-12,South Dakota,Online,Women's Athletic Footwear,68,13
2021-02-12,Vermont,In-store,Men's Apparel,55,23
2021-02-12,Vermont,In-store,Women's Apparel,45,33
2021-02-12,Vermont,In-store,Women's Athletic Footwear,40,15
2021-02-12,Vermont,Online,Men's Apparel,54,6
2021-02-12,Vermont,Online,Women's Apparel,43,9
2021-02-12,Vermont,Online,Women's Athletic Footwear,36,5
2021-02-12,Vermont,Outlet,Men's Apparel,36,7
2021-02-12,Vermont,Outlet,Women's Apparel,35,11
2021-02-12,Vermont,Outlet,Women's Athletic Footwear,30,5
2021-02-12,Wyoming,In-store,Men's Apparel,50,50
2021-02-12,Wyoming,In-store,Women's Apparel,40,60
2021-02-12,Wyoming,In-store,Women's Athletic Footwear,35,43
2021-02-12,Wyoming,Online,Men's Apparel,47,15
2021-02-12,Wyoming,Online,Women's Apparel,38,17
2021-02-12,Wyoming,Online,Women's Athletic Footwear,32,12
2021-02-13,California,Online,Women's Street Footwear,52,23
2021-02-13,California,Outlet,Women's Street Footwear,99,104
2021-02-13,Georgia,Online,Men's Apparel,86,23
2021-02-13,Georgia,Online,Women's Apparel,77,48
2021-02-13,Georgia,Online,Women's Athletic Footwear,76,31
2021-02-13,Georgia,Outlet,Men's Apparel,34,6
2021-02-13,Georgia,Outlet,Women's Apparel,28,13
2021-02-13,Georgia,Outlet,Women's Athletic Footwear,30,8
2021-02-13,Montana,Online,Women's Apparel,56,11
2021-02-13,Montana,Outlet,Women's Apparel,60,40
2021-02-13,New Mexico,Online,Men's Athletic Footwear,77,51
2021-02-13,New Mexico,Online,Men's Street Footwear,59,65
2021-02-13,New Mexico,Online,Women's Street Footwear,77,50
2021-02-13,New Mexico,Outlet,Men's Athletic Footwear,27,12
2021-02-13,New Mexico,Outlet,Men's Street Footwear,23,15
2021-02-13,New Mexico,Outlet,Women's Street Footwear,28,12
2021-02-14,California,Online,Women's Athletic Footwear,51,19
2021-02-14,California,Outlet,Women's Athletic Footwear,95,105
2021-02-14,Kansas,Online,Men's Apparel,67,30
2021-02-14,Kansas,Online,Women's Apparel,38,43
2021-02-14,Kansas,Online,Women's Athletic Footwear,40,19
2021-02-14,Montana,Online,Men's Street Footwear,41,18
2021-02-14,Montana,Outlet,Men's Street Footwear,45,60
2021-02-14,Oklahoma,Online,Men's Athletic Footwear,48,32
2021-02-14,Oklahoma,Online,Men's Street Footwear,48,76
2021-02-14,Oklahoma,Online,Women's Street Footwear,29,38
2021-02-14,Oklahoma,Outlet,Men's Athletic Footwear,17,8
2021-02-14,Oklahoma,Outlet,Men's Street Footwear,18,20
2021-02-14,Oklahoma,Outlet,Women's Street Footwear,11,9
2021-02-15,California,Online,Men's Apparel,59,18
2021-02-15,California,Outlet,Men's Apparel,108,95
2021-02-15,Delaware,In-store,Men's Apparel,50,23
2021-02-15,Delaware,In-store,Women's Apparel,40,33
2021-02-15,Delaware,In-store,Women's Athletic Footwear,35,15
2021-02-15,Delaware,Online,Men's Apparel,45,7
2021-02-15,Delaware,Online,Women's Apparel,39,10
2021-02-15,Delaware,Online,Women's Athletic Footwear,33,5
2021-02-15,Maryland,In-store,Men's Athletic Footwear,40,23
2021-02-15,Maryland,In-store,Men's Street Footwear,40,58
2021-02-15,Maryland,In-store,Women's Street Footwear,30,28
2021-02-15,Maryland,Online,Men's Athletic Footwear,37,6
2021-02-15,Maryland,Online,Men's Street Footwear,39,14
2021-02-15,Maryland,Online,Women's Street Footwear,27,7
2021-02-15,Massachusetts,In-store,Men's Apparel,50,15
2021-02-15,Massachusetts,In-store,Women's Apparel,40,25
2021-02-15,Massachusetts,In-store,Women's Athletic Footwear,35,25
2021-02-15,Massachusetts,Online,Men's Apparel,48,4
2021-02-15,Massachusetts,Online,Women's Apparel,38,8
2021-02-15,Massachusetts,Online,Women's Athletic Footwear,32,7
2021-02-15,Massachusetts,Outlet,Men's Apparel,36,5
2021-02-15,Massachusetts,Outlet,Women's Apparel,30,8
2021-02-15,Massachusetts,Outlet,Women's Athletic Footwear,27,8
2021-02-15,Montana,Online,Men's Athletic Footwear,48,16
2021-02-15,Montana,Outlet,Men's Athletic Footwear,50,60
2021-02-15,Rhode Island,In-store,Men's Athletic Footwear,40,15
2021-02-15,Rhode Island,In-store,Men's Street Footwear,40,50
2021-02-15,Rhode Island,In-store,Women's Street Footwear,30,20
2021-02-15,Rhode Island,Online,Men's Athletic Footwear,38,4
2021-02-15,Rhode Island,Online,Men's Street Footwear,36,14
2021-02-15,Rhode Island,Online,Women's Street Footwear,29,6
2021-02-15,Rhode Island,Outlet,Men's Athletic Footwear,31,5
2021-02-15,Rhode Island,Outlet,Men's Street Footwear,26,16
2021-02-15,Rhode Island,Outlet,Women's Street Footwear,24,7
2021-02-16,California,Online,Women's Apparel,67,21
2021-02-16,California,Outlet,Women's Apparel,120,106
2021-02-16,Montana,Online,Women's Street Footwear,42,12
2021-02-16,Montana,Outlet,Women's Street Footwear,45,45
2021-02-17,California,Online,Men's Street Footwear,32,20
2021-02-17,California,Outlet,Men's Street Footwear,61,92
2021-02-17,Florida,Online,Men's Apparel,52,6
2021-02-17,Florida,Online,Women's Apparel,47,11
2021-02-17,Florida,Online,Women's Athletic Footwear,45,7
2021-02-17,Florida,Outlet,Men's Apparel,99,26
2021-02-17,Florida,Outlet,Women's Apparel,83,52
2021-02-17,Florida,Outlet,Women's Athletic Footwear,86,37
2021-02-17,Indiana,In-store,Men's Athletic Footwear,40,20
2021-02-17,Indiana,In-store,Men's Street Footwear,35,55
2021-02-17,Indiana,In-store,Women's Street Footwear,30,30
2021-02-17,Indiana,Online,Men's Athletic Footwear,38,5
2021-02-17,Indiana,Online,Men's Street Footwear,33,15
2021-02-17,Indiana,Online,Women's Street Footwear,27,8
2021-02-17,Louisiana,In-store,Men's Apparel,50,18
2021-02-17,Louisiana,In-store,Women's Apparel,45,38
2021-02-17,Louisiana,In-store,Women's Athletic Footwear,45,25
2021-02-17,Louisiana,Online,Men's Apparel,48,5
2021-02-17,Louisiana,Online,Women's Apparel,44,11
2021-02-17,Louisiana,Online,Women's Athletic Footwear,44,7
2021-02-17,Louisiana,Outlet,Men's Apparel,33,5
2021-02-17,Louisiana,Outlet,Women's Apparel,32,13
2021-02-17,Louisiana,Outlet,Women's Athletic Footwear,33,8
2021-02-17,Michigan,In-store,Men's Apparel,45,45
2021-02-17,Michigan,In-store,Women's Apparel,35,55
2021-02-17,Michigan,In-store,Women's Athletic Footwear,30,38
2021-02-17,Michigan,Online,Men's Apparel,41,13
2021-02-17,Michigan,Online,Women's Apparel,33,14
2021-02-17,Michigan,Online,Women's Athletic Footwear,28,11
2021-02-17,Montana,Online,Women's Athletic Footwear,41,12
2021-02-17,Montana,Outlet,Women's Athletic Footwear,45,40
2021-02-17,Oregon,In-store,Men's Athletic Footwear,45,40
2021-02-17,Oregon,In-store,Men's Street Footwear,35,50
2021-02-17,Oregon,In-store,Women's Street Footwear,45,40
2021-02-17,Oregon,Online,Men's Athletic Footwear,41,12
2021-02-17,Oregon,Online,Men's Street Footwear,33,14
2021-02-17,Oregon,Online,Women's Street Footwear,41,12
2021-02-17,Oregon,Outlet,Men's Athletic Footwear,31,12
2021-02-17,Oregon,Outlet,Men's Street Footwear,24,18
2021-02-17,Oregon,Outlet,Women's Street Footwear,34,13
2021-02-17,Virginia,In-store,Men's Athletic Footwear,35,45
2021-02-17,Virginia,In-store,Men's Street Footwear,35,80
2021-02-17,Virginia,In-store,Women's Street Footwear,25,50
2021-02-17,Virginia,Online,Men's Athletic Footwear,33,12
2021-02-17,Virginia,Online,Men's Street Footwear,34,20
2021-02-17,Virginia,Online,Women's Street Footwear,23,15
2021-02-17,Virginia,Outlet,Men's Athletic Footwear,27,15
2021-02-17,Virginia,Outlet,Men's Street Footwear,26,26
2021-02-17,Virginia,Outlet,Women's Street Footwear,17,17
2021-02-17,West Virginia,In-store,Men's Apparel,50,25
2021-02-17,West Virginia,In-store,Women's Apparel,25,35
2021-02-17,West Virginia,In-store,Women's Athletic Footwear,35,18
2021-02-17,West Virginia,Online,Men's Apparel,48,7
2021-02-17,West Virginia,Online,Women's Apparel,24,11
2021-02-17,West Virginia,Online,Women's Athletic Footwear,34,5
2021-02-18,California,Online,Men's Athletic Footwear,41,20
2021-02-18,California,Outlet,Men's Athletic Footwear,80,92
2021-02-18,Kentucky,Online,Men's Athletic Footwear,57,54
2021-02-18,Kentucky,Online,Men's Street Footwear,58,101
2021-02-18,Kentucky,Online,Women's Street Footwear,38,60
2021-02-18,Michigan,In-store,Men's Athletic Footwear,30,33
2021-02-18,Michigan,In-store,Men's Street Footwear,30,68
2021-02-18,Michigan,In-store,Women's Street Footwear,20,38
2021-02-18,Michigan,Online,Men's Athletic Footwear,28,9
2021-02-18,Michigan,Online,Men's Street Footwear,29,18
