Year,Month,State,Product,Sales Method,Price per Unit,Units Sold
2021,Feb,California,Men's Apparel,Outlet,339,270
2021,Feb,California,Men's Athletic Footwear,Online,157,71
2021,Feb,California,Men's Athletic Footwear,Outlet,292,342
2021,Feb,California,Men's Street Footwear,Online,135,75
2021,Feb,California,Men's Street Footwear,Outlet,250,336
2021,Feb,California,Women's Apparel,Online,197,61
2021,Feb,California,Women's Apparel,Outlet,362,302
2021,Feb,California,Women's Athletic Footwear,Online,155,60
2021,Feb,California,Women's Athletic Footwear,Outlet,284,286
2021,Feb,California,Women's Street Footwear,Online,152,62
2021,Feb,California,Women's Street Footwear,Outlet,291,293
2021,Feb,Connecticut,Men's Apparel,In-store,50,20
2021,Feb,Connecticut,Men's Apparel,Online,49,6
2021,Feb,Connecticut,Men's Apparel,Outlet,39,7
2021,Feb,Connecticut,Men's Athletic Footwear,In-store,35,13
2021,Feb,Connecticut,Men's Athletic Footwear,Online,34,4
2021,Feb,Connecticut,Men's Athletic Footwear,Outlet,24,4
2021,Feb,Connecticut,Men's Street Footwear,In-store,35,48
2021,Feb,Connecticut,Men's Street Footwear,Online,34,12
2021,Feb,Connecticut,Men's Street Footwear,Outlet,24,16
2021,Feb,Connecticut,Women's Apparel,In-store,40,30
2021,Feb,Connecticut,Women's Apparel,Online,39,8
2021,Feb,Connecticut,Women's Apparel,Outlet,32,10
2021,Feb,Connecticut,Women's Athletic Footwear,In-store,35,13
2021,Feb,Connecticut,Women's Athletic Footwear,Online,32,3
2021,Feb,Connecticut,Women's Athletic Footwear,Outlet,24,4
2021,Feb,Connecticut,Women's Street Footwear,In-store,25,18
2021,Feb,Connecticut,Women's Street Footwear,Online,24,5
2021,Feb,Connecticut,Women's Street Footwear,Outlet,18,5
2021,Feb,Delaware,Men's Apparel,In-store,50,23
2021,Feb,Delaware,Men's Apparel,Online,45,7
2021,Feb,Delaware,Men's Athletic Footwear,In-store,35,18
2021,Feb,Delaware,Men's Athletic Footwear,Online,32,5
2021,Feb,Delaware,Men's Street Footwear,In-store,35,53
2021,Feb,Delaware,Men's Street Footwear,Online,34,15
2021,Feb,Delaware,Women's Apparel,In-store,40,33
2021,Feb,Delaware,Women's Apparel,Online,39,10
2021,Feb,Delaware,Women's Athletic Footwear,In-store,35,15
2021,Feb,Delaware,Women's Athletic Footwear,Online,33,5
2021,Feb,Delaware,Women's Street Footwear,In-store,25,23
2021,Feb,Delaware,Women's Street Footwear,Online,24,6
2021,Feb,Florida,Men's Apparel,Online,52,6
2021,Feb,Florida,Men's Apparel,Outlet,99,26
2021,Feb,Florida,Men's Athletic Footwear,In-store,45,55
2021,Feb,Florida,Men's Athletic Footwear,Online,42,14
2021,Feb,Florida,Men's Athletic Footwear,Outlet,31,17
2021,Feb,Florida,Men's Street Footwear,In-store,45,90
2021,Feb,Florida,Men's Street Footwear,Online,44,23
2021,Feb,Florida,Men's Street Footwear,Outlet,36,29
2021,Feb,Florida,Women's Apparel,Online,47,11
2021,Feb,Florida,Women's Apparel,Outlet,83,52
2021,Feb,Florida,Women's Athletic Footwear,Online,45,7
2021,Feb,Florida,Women's Athletic Footwear,Outlet,86,37
2021,Feb,Florida,Women's Street Footwear,In-store,35,60
2021,Feb,Florida,Women's Street Footwear,Online,33,17
2021,Feb,Florida,Women's Street Footwear,Outlet,23,20
2021,Feb,Georgia,Men's Apparel,Online,86,23
2021,Feb,Georgia,Men's Apparel,Outlet,34,6
2021,Feb,Georgia,Men's Athletic Footwear,Online,79,95
2021,Feb,Georgia,Men's Athletic Footwear,Outlet,27,25
2021,Feb,Georgia,Men's Street Footwear,Online,78,139
2021,Feb,Georgia,Men's Street Footwear,Outlet,31,38
2021,Feb,Georgia,Women's Apparel,Online,77,48
2021,Feb,Georgia,Women's Apparel,Outlet,28,13
2021,Feb,Georgia,Women's Athletic Footwear,Online,76,31
2021,Feb,Georgia,Women's Athletic Footwear,Outlet,30,8
2021,Feb,Georgia,Women's Street Footwear,Online,59,100
2021,Feb,Georgia,Women's Street Footwear,Outlet,21,25
2021,Feb,Idaho,Men's Apparel,Online,79,32
2021,Feb,Idaho,Men's Apparel,Outlet,31,9
2021,Feb,Idaho,Men's Athletic Footwear,Online,78,49
2021,Feb,Idaho,Men's Athletic Footwear,Outlet,28,13
2021,Feb,Idaho,Men's Street Footwear,Online,59,62
2021,Feb,Idaho,Men's Street Footwear,Outlet,21,16
2021,Feb,Idaho,Women's Apparel,Online,69,58
2021,Feb,Idaho,Women's Apparel,Outlet,26,14
2021,Feb,Idaho,Women's Athletic Footwear,Online,67,49
2021,Feb,Idaho,Women's Athletic Footwear,Outlet,27,12
2021,Feb,Idaho,Women's Street Footwear,Online,78,49
2021,Feb,Idaho,Women's Street Footwear,Outlet,28,12
2021,Feb,Indiana,Men's Apparel,In-store,45,20
2021,Feb,Indiana,Men's Apparel,Online,41,6
2021,Feb,Indiana,Men's Athletic Footwear,In-store,40,20
2021,Feb,Indiana,Men's Athletic Footwear,Online,38,5
2021,Feb,Indiana,Men's Street Footwear,In-store,35,55
2021,Feb,Indiana,Men's Street Footwear,Online,33,15
2021,Feb,Indiana,Women's Apparel,In-store,20,30
2021,Feb,Indiana,Women's Apparel,Online,19,8
2021,Feb,Indiana,Women's Athletic Footwear,In-store,30,13
2021,Feb,Indiana,Women's Athletic Footwear,Online,29,4
2021,Feb,Indiana,Women's Street Footwear,In-store,30,30
2021,Feb,Indiana,Women's Street Footwear,Online,27,8
2021,Feb,Iowa,Men's Apparel,In-store,40,15
2021,Feb,Iowa,Men's Apparel,Online,38,4
2021,Feb,Iowa,Men's Athletic Footwear,In-store,30,15
2021,Feb,Iowa,Men's Athletic Footwear,Online,29,4
2021,Feb,Iowa,Men's Street Footwear,In-store,30,50
2021,Feb,Iowa,Men's Street Footwear,Online,29,14
2021,Feb,Iowa,Women's Apparel,In-store,15,25
2021,Feb,Iowa,Women's Apparel,Online,14,7
2021,Feb,Iowa,Women's Athletic Footwear,In-store,25,8
2021,Feb,Iowa,Women's Athletic Footwear,Online,25,2
2021,Feb,Iowa,Women's Street Footwear,In-store,20,20
2021,Feb,Iowa,Women's Street Footwear,Online,20,6
2021,Feb,Kansas,Men's Apparel,Online,67,30
2021,Feb,Kansas,Men's Athletic Footwear,Online,79,23
2021,Feb,Kansas,Men's Street Footwear,Online,77,69
2021,Feb,Kansas,Women's Apparel,Online,38,43
2021,Feb,Kansas,Women's Athletic Footwear,Online,40,19
2021,Feb,Kansas,Women's Street Footwear,Online,59,29
2021,Feb,Kentucky,Men's Apparel,Online,98,25
2021,Feb,Kentucky,Men's Athletic Footwear,Online,57,54
2021,Feb,Kentucky,Men's Street Footwear,Online,58,101
2021,Feb,Kentucky,Women's Apparel,Online,79,38
2021,Feb,Kentucky,Women's Athletic Footwear,Online,69,16
2021,Feb,Kentucky,Women's Street Footwear,Online,38,60
2021,Feb,Louisiana,Men's Apparel,In-store,50,18
2021,Feb,Louisiana,Men's Apparel,Online,48,5
2021,Feb,Louisiana,Men's Apparel,Outlet,33,5
2021,Feb,Louisiana,Men's Athletic Footwear,Online,67,77
2021,Feb,Louisiana,Men's Athletic Footwear,Outlet,28,18
2021,Feb,Louisiana,Men's Street Footwear,Online,48,79
2021,Feb,Louisiana,Men's Street Footwear,Outlet,18,20
2021,Feb,Louisiana,Women's Apparel,In-store,45,38
2021,Feb,Louisiana,Women's Apparel,Online,44,11
2021,Feb,Louisiana,Women's Apparel,Outlet,32,13
2021,Feb,Louisiana,Women's Athletic Footwear,In-store,45,25
2021,Feb,Louisiana,Women's Athletic Footwear,Online,44,7
2021,Feb,Louisiana,Women's Athletic Footwear,Outlet,33,8
2021,Feb,Louisiana,Women's Street Footwear,Online,69,56
2021,Feb,Louisiana,Women's Street Footwear,Outlet,28,13
2021,Feb,Maryland,Men's Apparel,In-store,45,13
2021,Feb,Maryland,Men's Apparel,Online,41,3
2021,Feb,Maryland,Men's Athletic Footwear,In-store,40,23
2021,Feb,Maryland,Men's Athletic Footwear,Online,37,6
2021,Feb,Maryland,Men's Street Footwear,In-store,40,58
2021,Feb,Maryland,Men's Street Footwear,Online,39,14
2021,Feb,Maryland,Women's Apparel,In-store,35,23
2021,Feb,Maryland,Women's Apparel,Online,34,6
2021,Feb,Maryland,Women's Athletic Footwear,In-store,30,5
2021,Feb,Maryland,Women's Athletic Footwear,Online,28,1
2021,Feb,Maryland,Women's Street Footwear,In-store,30,28
2021,Feb,Maryland,Women's Street Footwear,Online,27,7
2021,Feb,Massachusetts,Men's Apparel,In-store,50,15
2021,Feb,Massachusetts,Men's Apparel,Online,48,4
2021,Feb,Massachusetts,Men's Apparel,Outlet,36,5
2021,Feb,Massachusetts,Men's Athletic Footwear,In-store,45,23
2021,Feb,Massachusetts,Men's Athletic Footwear,Online,44,6
2021,Feb,Massachusetts,Men's Athletic Footwear,Outlet,33,7
2021,Feb,Massachusetts,Men's Street Footwear,In-store,45,58
2021,Feb,Massachusetts,Men's Street Footwear,Online,41,17
2021,Feb,Massachusetts,Men's Street Footwear,Outlet,33,18
2021,Feb,Massachusetts,Women's Apparel,In-store,40,25
2021,Feb,Massachusetts,Women's Apparel,Online,38,8
2021,Feb,Massachusetts,Women's Apparel,Outlet,30,8
2021,Feb,Massachusetts,Women's Athletic Footwear,In-store,35,25
2021,Feb,Massachusetts,Women's Athletic Footwear,Online,32,7
2021,Feb,Massachusetts,Women's Athletic Footwear,Outlet,27,8
2021,Feb,Massachusetts,Women's Street Footwear,In-store,35,28
2021,Feb,Massachusetts,Women's Street Footwear,Online,33,7
2021,Feb,Massachusetts,Women's Street Footwear,Outlet,25,9
2021,Feb,Michigan,Men's Apparel,In-store,45,45
2021,Feb,Michigan,Men's Apparel,Online,41,13
2021,Feb,Michigan,Men's Athletic Footwear,In-store,30,33
2021,Feb,Michigan,Men's Athletic Footwear,Online,28,9
2021,Feb,Michigan,Men's Street Footwear,In-store,30,68
2021,Feb,Michigan,Men's Street Footwear,Online,29,18
2021,Feb,Michigan,Women's Apparel,In-store,35,55
2021,Feb,Michigan,Women's Apparel,Online,33,14
2021,Feb,Michigan,Women's Athletic Footwear,In-store,30,38
2021,Feb,Michigan,Women's Athletic Footwear,Online,28,11
2021,Feb,Michigan,Women's Street Footwear,In-store,20,38
2021,Feb,Michigan,Women's Street Footwear,Online,19,11
2021,Feb,Mississippi,Men's Apparel,Online,79,51
2021,Feb,Mississippi,Men's Apparel,Outlet,26,14
2021,Feb,Mississippi,Men's Athletic Footwear,Online,49,46
2021,Feb,Mississippi,Men's Athletic Footwear,Outlet,17,11
2021,Feb,Mississippi,Men's Street Footwear,Online,49,89
2021,Feb,Mississippi,Men's Street Footwear,Outlet,17,21
2021,Feb,Mississippi,Women's Apparel,Online,49,63
2021,Feb,Mississippi,Women's Apparel,Outlet,20,16
2021,Feb,Mississippi,Women's Athletic Footwear,Online,50,42
2021,Feb,Mississippi,Women's Athletic Footwear,Outlet,19,10
2021,Feb,Mississippi,Women's Street Footwear,Online,29,52
2021,Feb,Mississippi,Women's Street Footwear,Outlet,11,14
2021,Feb,Missouri,Men's Apparel,In-store,40,33
2021,Feb,Missouri,Men's Apparel,Online,38,9
2021,Feb,Missouri,Men's Athletic Footwear,In-store,25,38
2021,Feb,Missouri,Men's Athletic Footwear,Online,24,10
2021,Feb,Missouri,Men's Street Footwear,In-store,25,73
2021,Feb,Missouri,Men's Street Footwear,Online,25,22
2021,Feb,Missouri,Women's Apparel,In-store,30,40
2021,Feb,Missouri,Women's Apparel,Online,28,12
2021,Feb,Missouri,Women's Athletic Footwear,In-store,25,25
2021,Feb,Missouri,Women's Athletic Footwear,Online,24,7
2021,Feb,Missouri,Women's Street Footwear,In-store,15,43
2021,Feb,Missouri,Women's Street Footwear,Online,14,12
2021,Feb,Montana,Men's Apparel,Online,198,43
2021,Feb,Montana,Men's Apparel,Outlet,210,166
2021,Feb,Montana,Men's Athletic Footwear,Online,234,84
2021,Feb,Montana,Men's Athletic Footwear,Outlet,245,296
2021,Feb,Montana,Men's Street Footwear,Online,202,91
2021,Feb,Montana,Men's Street Footwear,Outlet,215,316
2021,Feb,Montana,Women's Apparel,Online,286,63
2021,Feb,Montana,Women's Apparel,Outlet,300,233
2021,Feb,Montana,Women's Athletic Footwear,Online,162,45
2021,Feb,Montana,Women's Athletic Footwear,Outlet,175,166
2021,Feb,Montana,Women's Street Footwear,Online,213,63
2021,Feb,Montana,Women's Street Footwear,Outlet,225,233
2021,Feb,New Hampshire,Men's Apparel,In-store,60,28
2021,Feb,New Hampshire,Men's Apparel,Online,56,8
2021,Feb,New Hampshire,Men's Apparel,Outlet,41,10
2021,Feb,New Hampshire,Men's Athletic Footwear,Online,53,6
2021,Feb,New Hampshire,Men's Athletic Footwear,Outlet,97,30
2021,Feb,New Hampshire,Men's Street Footwear,Online,52,17
2021,Feb,New Hampshire,Men's Street Footwear,Outlet,96,76
2021,Feb,New Hampshire,Women's Apparel,In-store,50,38
2021,Feb,New Hampshire,Women's Apparel,Online,46,10
2021,Feb,New Hampshire,Women's Apparel,Outlet,36,12
2021,Feb,New Hampshire,Women's Athletic Footwear,In-store,45,20
2021,Feb,New Hampshire,Women's Athletic Footwear,Online,42,6
2021,Feb,New Hampshire,Women's Athletic Footwear,Outlet,31,7
2021,Feb,New Hampshire,Women's Street Footwear,Online,43,8
2021,Feb,New Hampshire,Women's Street Footwear,Outlet,74,36
2021,Feb,New Jersey,Men's Apparel,In-store,45,18
2021,Feb,New Jersey,Men's Apparel,Online,41,5
2021,Feb,New Jersey,Men's Athletic Footwear,In-store,40,20
2021,Feb,New Jersey,Men's Athletic Footwear,Online,37,5
2021,Feb,New Jersey,Men's Street Footwear,In-store,40,55
2021,Feb,New Jersey,Men's Street Footwear,Online,39,15
2021,Feb,New Jersey,Women's Apparel,In-store,35,28
2021,Feb,New Jersey,Women's Apparel,Online,32,7
2021,Feb,New Jersey,Women's Athletic Footwear,In-store,30,10
2021,Feb,New Jersey,Women's Athletic Footwear,Online,29,3
2021,Feb,New Jersey,Women's Street Footwear,In-store,30,25
2021,Feb,New Jersey,Women's Street Footwear,Online,29,7
2021,Feb,New Mexico,Men's Apparel,Online,95,25
2021,Feb,New Mexico,Men's Apparel,Outlet,34,6
2021,Feb,New Mexico,Men's Athletic Footwear,Online,77,51
2021,Feb,New Mexico,Men's Athletic Footwear,Outlet,27,12
2021,Feb,New Mexico,Men's Street Footwear,Online,59,65
2021,Feb,New Mexico,Men's Street Footwear,Outlet,23,15
2021,Feb,New Mexico,Women's Apparel,Online,86,50
2021,Feb,New Mexico,Women's Apparel,Outlet,35,14
2021,Feb,New Mexico,Women's Athletic Footwear,Online,88,35
2021,Feb,New Mexico,Women's Athletic Footwear,Outlet,29,9
2021,Feb,New Mexico,Women's Street Footwear,Online,77,50
2021,Feb,New Mexico,Women's Street Footwear,Outlet,28,12
2021,Feb,New York,Men's Apparel,In-store,55,55
2021,Feb,New York,Men's Apparel,Online,50,15
2021,Feb,New York,Men's Athletic Footwear,In-store,40,50
2021,Feb,New York,Men's Athletic Footwear,Online,37,15
2021,Feb,New York,Men's Street Footwear,In-store,40,85
2021,Feb,New York,Men's Street Footwear,Online,37,24
2021,Feb,New York,Women's Apparel,In-store,45,65
2021,Feb,New York,Women's Apparel,Online,42,18
2021,Feb,New York,Women's Athletic Footwear,In-store,40,48
2021,Feb,New York,Women's Athletic Footwear,Online,37,13
2021,Feb,New York,Women's Street Footwear,In-store,30,55
2021,Feb,New York,Women's Street Footwear,Online,29,14
2021,Feb,North Carolina,Men's Apparel,Online,89,78
2021,Feb,North Carolina,Men's Athletic Footwear,Online,68,62
2021,Feb,North Carolina,Men's Street Footwear,Online,67,106
2021,Feb,North Carolina,Women's Apparel,Online,59,90
2021,Feb,North Carolina,Women's Athletic Footwear,Online,59,67
2021,Feb,North Carolina,Women's Street Footwear,Online,48,69
2021,Feb,North Dakota,Men's Apparel,Online,87,23
2021,Feb,North Dakota,Men's Athletic Footwear,In-store,30,15
2021,Feb,North Dakota,Men's Athletic Footwear,Online,28,5
2021,Feb,North Dakota,Men's Street Footwear,In-store,30,50
2021,Feb,North Dakota,Men's Street Footwear,Online,28,15
2021,Feb,North Dakota,Women's Apparel,Online,48,35
2021,Feb,North Dakota,Women's Athletic Footwear,Online,59,13
2021,Feb,North Dakota,Women's Street Footwear,In-store,20,20
2021,Feb,North Dakota,Women's Street Footwear,Online,19,6
2021,Feb,Ohio,Men's Apparel,Online,86,57
2021,Feb,Ohio,Men's Athletic Footwear,Online,78,26
2021,Feb,Ohio,Men's Street Footwear,Online,78,69
2021,Feb,Ohio,Women's Apparel,Online,59,69
2021,Feb,Ohio,Women's Athletic Footwear,Online,59,48
2021,Feb,Ohio,Women's Street Footwear,Online,59,31
2021,Feb,Oklahoma,Men's Apparel,Online,69,33
2021,Feb,Oklahoma,Men's Apparel,Outlet,24,9
2021,Feb,Oklahoma,Men's Athletic Footwear,Online,48,32
2021,Feb,Oklahoma,Men's Athletic Footwear,Outlet,17,8
2021,Feb,Oklahoma,Men's Street Footwear,Online,48,76
2021,Feb,Oklahoma,Men's Street Footwear,Outlet,18,20
2021,Feb,Oklahoma,Women's Apparel,Online,38,45
2021,Feb,Oklahoma,Women's Apparel,Outlet,14,11
2021,Feb,Oklahoma,Women's Athletic Footwear,Online,39,23
2021,Feb,Oklahoma,Women's Athletic Footwear,Outlet,15,6
2021,Feb,Oklahoma,Women's Street Footwear,Online,29,38
2021,Feb,Oklahoma,Women's Street Footwear,Outlet,11,9
2021,Feb,Oregon,Men's Apparel,In-store,45,13
2021,Feb,Oregon,Men's Apparel,Online,42,4
2021,Feb,Oregon,Men's Apparel,Outlet,32,4
2021,Feb,Oregon,Men's Athletic Footwear,In-store,45,40
2021,Feb,Oregon,Men's Athletic Footwear,Online,41,12
2021,Feb,Oregon,Men's Athletic Footwear,Outlet,31,12
2021,Feb,Oregon,Men's Street Footwear,In-store,35,50
2021,Feb,Oregon,Men's Street Footwear,Online,33,14
2021,Feb,Oregon,Men's Street Footwear,Outlet,24,18
2021,Feb,Oregon,Women's Apparel,In-store,40,33
2021,Feb,Oregon,Women's Apparel,Online,37,9
2021,Feb,Oregon,Women's Apparel,Outlet,28,10
2021,Feb,Oregon,Women's Athletic Footwear,In-store,40,20
2021,Feb,Oregon,Women's Athletic Footwear,Online,39,6
2021,Feb,Oregon,Women's Athletic Footwear,Outlet,29,6
2021,Feb,Oregon,Women's Street Footwear,In-store,45,40
2021,Feb,Oregon,Women's Street Footwear,Online,41,12
2021,Feb,Oregon,Women's Street Footwear,Outlet,34,13
2021,Feb,Rhode Island,Men's Apparel,In-store,45,13
2021,Feb,Rhode Island,Men's Apparel,Online,41,4
2021,Feb,Rhode Island,Men's Apparel,Outlet,34,4
2021,Feb,Rhode Island,Men's Athletic Footwear,In-store,40,15
2021,Feb,Rhode Island,Men's Athletic Footwear,Online,38,4
2021,Feb,Rhode Island,Men's Athletic Footwear,Outlet,31,5
2021,Feb,Rhode Island,Men's Street Footwear,In-store,40,50
2021,Feb,Rhode Island,Men's Street Footwear,Online,36,14
2021,Feb,Rhode Island,Men's Street Footwear,Outlet,26,16
2021,Feb,Rhode Island,Women's Apparel,In-store,35,23
2021,Feb,Rhode Island,Women's Apparel,Online,33,7
2021,Feb,Rhode Island,Women's Apparel,Outlet,27,8
2021,Feb,Rhode Island,Women's Athletic Footwear,In-store,30,5
2021,Feb,Rhode Island,Women's Athletic Footwear,Online,29,1
2021,Feb,Rhode Island,Women's Athletic Footwear,Outlet,20,2
2021,Feb,Rhode Island,Women's Street Footwear,In-store,30,20
2021,Feb,Rhode Island,Women's Street Footwear,Online,29,6
2021,Feb,Rhode Island,Women's Street Footwear,Outlet,24,7
2021,Feb,South Carolina,Men's Apparel,Online,99,89
2021,Feb,South Carolina,Men's Athletic Footwear,Online,69,82
2021,Feb,South Carolina,Men's Street Footwear,Online,69,124
2021,Feb,South Carolina,Women's Apparel,Online,69,102
2021,Feb,South Carolina,Women's Athletic Footwear,Online,68,80
2021,Feb,South Carolina,Women's Street Footwear,Online,48,85
2021,Feb,South Dakota,Men's Apparel,Online,98,23
2021,Feb,South Dakota,Men's Athletic Footwear,Online,69,23
2021,Feb,South Dakota,Men's Street Footwear,Online,69,68
2021,Feb,South Dakota,Women's Apparel,Online,67,36
2021,Feb,South Dakota,Women's Athletic Footwear,Online,68,13
2021,Feb,South Dakota,Women's Street Footwear,Online,49,30
2021,Feb,Utah,Men's Apparel,In-store,35,38
2021,Feb,Utah,Men's Apparel,Online,32,10
2021,Feb,Utah,Men's Apparel,Outlet,28,12
2021,Feb,Utah,Men's Athletic Footwear,In-store,40,35
2021,Feb,Utah,Men's Athletic Footwear,Online,39,9
2021,Feb,Utah,Men's Athletic Footwear,Outlet,29,12
2021,Feb,Utah,Men's Street Footwear,In-store,30,45
2021,Feb,Utah,Men's Street Footwear,Online,29,12
2021,Feb,Utah,Men's Street Footwear,Outlet,22,15
2021,Feb,Utah,Women's Apparel,In-store,25,45
2021,Feb,Utah,Women's Apparel,Online,24,13
2021,Feb,Utah,Women's Apparel,Outlet,18,15
2021,Feb,Utah,Women's Athletic Footwear,In-store,20,30
2021,Feb,Utah,Women's Athletic Footwear,Online,19,9
2021,Feb,Utah,Women's Athletic Footwear,Outlet,16,9
2021,Feb,Utah,Women's Street Footwear,In-store,40,35
2021,Feb,Utah,Women's Street Footwear,Online,36,9
2021,Feb,Utah,Women's Street Footwear,Outlet,28,12
2021,Feb,Vermont,Men's Apparel,In-store,55,23
2021,Feb,Vermont,Men's Apparel,Online,54,6
2021,Feb,Vermont,Men's Apparel,Outlet,36,7
2021,Feb,Vermont,Men's Athletic Footwear,In-store,50,25
2021,Feb,Vermont,Men's Athletic Footwear,Online,45,8
2021,Feb,Vermont,Men's Athletic Footwear,Outlet,37,9
2021,Feb,Vermont,Men's Street Footwear,In-store,50,60
2021,Feb,Vermont,Men's Street Footwear,Online,49,18
2021,Feb,Vermont,Men's Street Footwear,Outlet,34,19
2021,Feb,Vermont,Women's Apparel,In-store,45,33
2021,Feb,Vermont,Women's Apparel,Online,43,9
2021,Feb,Vermont,Women's Apparel,Outlet,35,11
2021,Feb,Vermont,Women's Athletic Footwear,In-store,40,15
2021,Feb,Vermont,Women's Athletic Footwear,Online,36,5
2021,Feb,Vermont,Women's Athletic Footwear,Outlet,30,5
2021,Feb,Vermont,Women's Street Footwear,In-store,40,30
2021,Feb,Vermont,Women's Street Footwear,Online,39,9
2021,Feb,Vermont,Women's Street Footwear,Outlet,31,10
2021,Feb,Virginia,Men's Apparel,In-store,45,13
2021,Feb,Virginia,Men's Apparel,Online,42,4
2021,Feb,Virginia,Men's Apparel,Outlet,29,4
2021,Feb,Virginia,Men's Athletic Footwear,In-store,35,45
2021,Feb,Virginia,Men's Athletic Footwear,Online,33,12
2021,Feb,Virginia,Men's Athletic Footwear,Outlet,27,15
2021,Feb,Virginia,Men's Street Footwear,In-store,35,80
2021,Feb,Virginia,Men's Street Footwear,Online,34,20
2021,Feb,Virginia,Men's Street Footwear,Outlet,26,26
